logFC,AveExpr,t,P.Value,adj.P.Val,B,comp,geneIDs
1.042246,2.552995,0.7107944078,0.5378069911,0.7615022594,-6.8085140581,Male/Female,g6727
-0.130513,0.0652565,-0.7107229359,0.5378444588,0.7615078595,-6.8085727851,Male/Female,g4369
3.465132,42.129342,0.710391962,0.5380179938,0.7616886415,-6.8088446887,Male/Female,g13229
4.839495,62.012849,0.7103007641,0.5380658187,0.7616886415,-6.8089195954,Male/Female,g12622
3.8888355,44.92001525,0.7102876332,0.5380727049,0.7616886415,-6.8089303801,Male/Female,g9121
-0.389072,5.717929,-0.7100963333,0.538173037,0.7617832131,-6.8090874845,Male/Female,g1976
-0.2978815,1.36232425,-0.7099747128,0.5382368321,0.7618260581,-6.8091873504,Male/Female,g4835
-0.712021,3.9529615,-0.7097857601,0.5383359587,0.7619189031,-6.8093424821,Male/Female,g385
-1.4391995,7.18816025,-0.7096098198,0.5384282727,0.7619741416,-6.8094869058,Male/Female,g17948
-0.29808,0.583386,-0.7095835565,0.5384420539,0.7619741416,-6.8095084626,Male/Female,g10000
0.559486,0.7398785,0.7094535429,0.5385102808,0.7620232352,-6.8096151687,Male/Female,g12737
3.113279,55.0189315,0.7093277048,0.5385763235,0.7620304895,-6.8097184358,Male/Female,g16467
0.2057005,0.17138875,0.7093159775,0.5385824786,0.7620304895,-6.8097280589,Male/Female,g19585
-0.10782,0.127807,-0.7092513064,0.5386164225,0.7620310671,-6.8097811249,Male/Female,g13280
0.7536425,15.82718575,0.7091222894,0.538684145,0.7620794313,-6.8098869804,Male/Female,g13769
-0.158994,0.328689,-0.7089270734,0.5387866297,0.7621769649,-6.8100471264,Male/Female,g20594
0.129803,0.0649015,0.7084138604,0.539056136,0.7625107432,-6.8104680029,Male/Female,g20070
-1.9374895,8.86749275,-0.7083070646,0.5391122327,0.7625426245,-6.8105555588,Male/Female,g6404
0.1142005,0.33859025,0.7081572042,0.5391909581,0.762606507,-6.8106784062,Male/Female,g16106
1.868374,28.6729955,0.7080221417,0.5392619183,0.7626593993,-6.8107891083,Male/Female,g17445
0.129565,0.0647825,0.7076364154,0.5394646175,0.7628366315,-6.8111051863,Male/Female,g20907
-0.1145095,0.44086925,-0.7075877611,0.53949019,0.7628366315,-6.8111450473,Male/Female,g12390
-2.345415,48.832099,-0.7075402209,0.5395151779,0.7628366315,-6.8111839939,Male/Female,g792
-3.605423,12.6589735,-0.7075120035,0.5395300098,0.7628366315,-6.8112071097,Male/Female,g15059
-0.165767,0.1219165,-0.707464288,0.5395550914,0.7628366315,-6.8112461969,Male/Female,g14669
-1.37589,12.5414,-0.7072925697,0.539645363,0.7628961878,-6.8113868497,Male/Female,g14153
1.247079,4.265127,0.7072330355,0.5396766628,0.7628961878,-6.8114356082,Male/Female,g742
0.1467165,0.23514325,0.7071925728,0.5396979369,0.7628961878,-6.8114687457,Male/Female,g10295
0.129965,0.2138325,0.7071079707,0.5397424202,0.7629116083,-6.8115380276,Male/Female,g9438
0.327253,0.307259,0.7069648058,0.5398177027,0.7629705578,-6.8116552549,Male/Female,g15020
-0.129339,0.0646695,-0.7068965764,0.5398535838,0.7629738142,-6.8117111174,Male/Female,g19228
0.956681,1.1335045,0.706820599,0.539893542,0.7629828319,-6.8117733194,Male/Female,g12519
-0.1992825,0.28204775,-0.706589188,0.5400152614,0.7631073871,-6.811962746,Male/Female,g9593
0.107185,0.093579,0.7061207334,0.5402617341,0.7634082074,-6.8123460838,Male/Female,g16709
0.1073325,0.08242275,0.705833919,0.5404126856,0.763574024,-6.8125807015,Male/Female,g16567
1.01032,12.4412925,0.7053805739,0.5406513556,0.7638637539,-6.8129514142,Male/Female,g12542
0.125421,0.211751,0.7049771326,0.540863828,0.7639967441,-6.8132811859,Male/Female,g15458
0.125421,0.211751,0.7049771326,0.540863828,0.7639967441,-6.8132811859,Male/Female,g15942
0.8577715,13.60830275,0.7049478935,0.5408792296,0.7639967441,-6.813305081,Male/Female,g2009
-0.127366,0.1386075,-0.7049464825,0.5408799728,0.7639967441,-6.8133062341,Male/Female,g5852
8.406368,50.677717,0.7043121833,0.5412141778,0.764421293,-6.8138244395,Male/Female,g4524
1.5664605,18.46610675,0.703805511,0.5414812629,0.7646147213,-6.8142381539,Male/Female,g3596
-1.6268205,1.75875025,-0.7037568412,0.5415069244,0.7646147213,-6.814277884,Male/Female,g8156
0.9689625,4.98363675,0.7037544754,0.5415081718,0.7646147213,-6.8142798152,Male/Female,g16752
3.3860905,53.12418075,0.7037466627,0.5415122912,0.7646147213,-6.8142861926,Male/Female,g7665
0.128378,0.064189,0.703733232,0.5415193729,0.7646147213,-6.8142971559,Male/Female,g2627
1.7486745,20.41383075,0.7033511459,0.5417208698,0.764851704,-6.8146089891,Male/Female,g10403
-0.123023,0.5826235,-0.7028745369,0.541972303,0.7651313681,-6.8149978073,Male/Female,g16028
1.408433,14.8592545,0.7028480263,0.5419862915,0.7651313681,-6.8150194295,Male/Female,g11271
-0.186005,0.6464345,-0.7026076484,0.542113142,0.7651903358,-6.8152154585,Male/Female,g9739
-0.186005,0.6464345,-0.7026076484,0.542113142,0.7651903358,-6.8152154585,Male/Female,g10157
1.283915,25.5525285,0.7025649281,0.5421356887,0.7651903358,-6.8152502923,Male/Female,g86
-1.789454,23.376916,-0.7025136359,0.5421627605,0.7651903358,-6.8152921138,Male/Female,g8208
0.127914,0.063957,0.7021957494,0.5423305648,0.7653796301,-6.8155512594,Male/Female,g10121
0.556799,8.8115235,0.7021077045,0.5423770492,0.7653976953,-6.815623021,Male/Female,g12813
15.8341,37.2079835,0.7018792957,0.5424976563,0.7654973972,-6.8158091592,Male/Female,g1851
0.6472615,1.29345275,0.7018463083,0.5425150765,0.7654973972,-6.8158360384,Male/Female,g19926
1.6736505,4.98859225,0.701580346,0.5426555453,0.7656480569,-6.8160527224,Male/Female,g20064
-8.313408,45.481718,-0.7013909282,0.5427556056,0.7656637901,-6.8162070109,Male/Female,g15355
-1.929668,26.4006835,-0.7013665104,0.5427685055,0.7656637901,-6.8162268981,Male/Female,g11538
-0.543271,1.4698085,-0.7013640715,0.542769794,0.7656637901,-6.8162288845,Male/Female,g17756
1.097662,36.5854885,0.7013040991,0.5428014784,0.7656637901,-6.8162777274,Male/Female,g16279
-36.526571,76.187549,-0.7005584042,0.5431955723,0.7661201811,-6.8168848052,Male/Female,g1944
0.342202,1.544482,0.7005478497,0.543201152,0.7661201811,-6.8168933946,Male/Female,g18421
-0.685922,2.2044415,-0.7004054418,0.5432764415,0.7661201811,-6.8170092801,Male/Female,g14978
2.4114325,19.49204875,0.7004008355,0.5432788769,0.7661201811,-6.8170130282,Male/Female,g2971
0.8839195,3.15947975,0.7002761444,0.5433448072,0.7661201811,-6.8171144831,Male/Female,g16179
-0.1552735,0.56182325,-0.7002532862,0.5433568942,0.7661201811,-6.8171330803,Male/Female,g11885
1.0791865,24.83415575,0.7001136855,0.5434307173,0.7661201811,-6.8172466495,Male/Female,g10631
-0.1444245,0.43497875,-0.7001011995,0.5434373205,0.7661201811,-6.8172568065,Male/Female,g19348
-0.127278,0.063639,-0.7000775698,0.5434498173,0.7661201811,-6.8172760282,Male/Female,g4282
0.127271,0.0636355,0.700054187,0.5434621836,0.7661201811,-6.8172950487,Male/Female,g2072
-1.940649,7.2370205,-0.6999070748,0.5435399919,0.7661421204,-6.8174147056,Male/Female,g14104
-0.229621,1.1061825,-0.6998954596,0.5435461356,0.7661421204,-6.8174241523,Male/Female,g19251
-0.1309755,0.45620875,-0.6998335244,0.5435788965,0.7661421204,-6.817474523,Male/Female,g6899
-0.1271265,0.06356325,-0.6995711612,0.5437176932,0.7662902153,-6.8176878649,Male/Female,g16396
-9.9575655,98.50277725,-0.6994227798,0.5437962038,0.7663533329,-6.8178084983,Male/Female,g5680
2.8968525,10.38150875,0.6992536903,0.543885683,0.7664318992,-6.8179459463,Male/Female,g19848
51.98761,199.0662005,0.6990759019,0.5439797789,0.7665169612,-6.8180904414,Male/Female,g12003
0.126953,0.0634765,0.698990342,0.544025067,0.7665332423,-6.8181599703,Male/Female,g13456
-1.455785,1.471387,-0.6989042849,0.5440706216,0.7665498967,-6.8182298975,Male/Female,g7753
0.1030335,0.09473475,0.6987210636,0.5441676208,0.7666013583,-6.8183787578,Male/Female,g20139
1.5891545,3.94974075,0.6987078423,0.5441746208,0.7666013583,-6.8183894986,Male/Female,g4465
0.4481175,1.31378875,0.6985037445,0.5442826907,0.7667060678,-6.8185552874,Male/Female,g16556
6.457829,15.7860645,0.6982960657,0.5443926751,0.7667893531,-6.8187239518,Male/Female,g2187
3.825901,15.603724,0.6982646676,0.5444093048,0.7667893531,-6.8187494485,Male/Female,g14352
0.6874585,17.86256275,0.6979502292,0.5445758679,0.7669385552,-6.8190047449,Male/Female,g7739
-1.7017645,27.67674525,-0.6979372588,0.5445827394,0.7669385552,-6.8190152741,Male/Female,g724
2.3497945,14.66082025,0.6977696295,0.5446715538,0.7670160955,-6.8191513411,Male/Female,g184
-0.8758905,4.50799725,-0.6974839655,0.5448229341,0.7671665382,-6.8193831681,Male/Female,g20941
0.103642,0.110506,0.697377303,0.5448794662,0.7671665382,-6.8194697122,Male/Female,g6959
-0.1264725,0.06323625,-0.697376917,0.5448796708,0.7671665382,-6.8194700255,Male/Female,g19476
1.131772,24.157248,0.6972667342,0.5449380739,0.7672012301,-6.8195594166,Male/Female,g5851
-0.157034,0.329669,-0.6971579272,0.5449957529,0.7672348983,-6.8196476823,Male/Female,g17434
-1.181334,29.7776125,-0.6969657849,0.5450976208,0.7673307668,-6.8198035281,Male/Female,g15079
-0.4844895,0.48005675,-0.6968111854,0.5451795963,0.7673986227,-6.8199289022,Male/Female,g18310
-1.3945075,4.78513625,-0.6967049445,0.5452359359,0.7674270502,-6.8200150485,Male/Female,g4852
-0.154784,0.2877885,-0.6966457325,0.5452673382,0.7674270502,-6.8200630572,Male/Female,g6709
-1.664563,19.724232,-0.6963242921,0.5454378363,0.767618532,-6.8203236311,Male/Female,g1575
-2.547757,23.1280495,-0.6962432999,0.5454808032,0.767618532,-6.8203892743,Male/Female,g9306
2.332333,14.3371885,0.6961981941,0.5455047333,0.767618532,-6.8204258297,Male/Female,g12257
0.098826,0.049413,0.6958759438,0.5456757235,0.7678096389,-6.8206869473,Male/Female,g464
-1.046171,2.719424,-0.6958148937,0.5457081226,0.7678096389,-6.8207364067,Male/Female,g18459
-0.100717,0.0503585,-0.6953383289,0.5459610891,0.7680090578,-6.8211223925,Male/Female,g11477
-5.3473165,41.02465225,-0.69533621,0.545962214,0.7680090578,-6.8211241083,Male/Female,g18075
1.382895,8.5735545,0.6953179335,0.5459719174,0.7680090578,-6.8211389075,Male/Female,g10449
0.2505045,0.49519825,0.6952931961,0.5459850512,0.7680090578,-6.8211589378,Male/Female,g898
-0.12575,0.062875,-0.6949373761,0.546173996,0.768162231,-6.8214469997,Male/Female,g8408
-0.1368575,0.08674275,-0.6948981061,0.5461948523,0.768162231,-6.8214787856,Male/Female,g8375
1.639734,44.927682,0.69489715,0.5461953601,0.768162231,-6.8214795594,Male/Female,g20795
2.385998,32.381481,0.694765585,0.5462652389,0.7682129609,-6.8215860415,Male/Female,g7429
-34.78442,103.255987,-0.6945094002,0.5464013292,0.7683567921,-6.8217933455,Male/Female,g5823
0.125521,0.0627605,0.6941607482,0.5465865855,0.7684976091,-6.822075391,Male/Female,g2396
-0.7056115,2.67784025,-0.6941568137,0.5465886764,0.7684976091,-6.8220785733,Male/Female,g11896
0.801156,5.146433,0.6941299944,0.5466029291,0.7684976091,-6.822100265,Male/Female,g9948
-0.593743,4.130195,-0.6938749274,0.5467384957,0.768612343,-6.8223065374,Male/Female,g2824
-0.1948585,1.11533675,-0.6938107777,0.5467725954,0.768612343,-6.8223584071,Male/Female,g9987
-5.4508705,56.19758025,-0.6937305247,0.5468152574,0.768612343,-6.822423293,Male/Female,g19993
2.308952,2.824211,0.6937041598,0.5468292735,0.768612343,-6.8224446084,Male/Female,g8541
-12.2563515,32.71401775,-0.6936013334,0.5468839407,0.768612343,-6.8225277357,Male/Female,g13117
0.803301,4.3338915,0.6935946638,0.5468874868,0.768612343,-6.8225331273,Male/Female,g19069
2.9190035,6.59789475,0.6935233847,0.5469253849,0.7686180667,-6.8225907458,Male/Female,g973
-0.7694795,2.83908125,-0.6931705895,0.5471129936,0.7688341715,-6.822875869,Male/Female,g20250
0.0996955,0.66266775,0.6930431371,0.5471807833,0.7688666646,-6.8229788499,Male/Female,g20863
-8.157023,41.311103,-0.6929998865,0.5472037891,0.7688666646,-6.8230137933,Male/Female,g13606
-4.4979095,79.94731125,-0.6925800768,0.547427136,0.7691329259,-6.8233528926,Male/Female,g1166
0.1133065,0.26348275,0.6924928779,0.5474735371,0.7691484812,-6.8234233098,Male/Female,g10449
0.125013,0.0625065,0.6924320541,0.5475059051,0.7691484812,-6.8234724242,Male/Female,g19059
0.1616335,0.36719625,0.6921921477,0.5476335896,0.7691789596,-6.8236661172,Male/Female,g13172
0.144966,0.529657,0.6921769866,0.5476416596,0.7691789596,-6.8236783563,Male/Female,g4512
-0.1860885,0.44954175,-0.6921599713,0.5476507166,0.7691789596,-6.823692092,Male/Female,g9854
0.1249265,0.06246325,0.6921368919,0.5476630017,0.7691789596,-6.8237107226,Male/Female,g7923
-2.9840145,43.30752825,-0.6920411303,0.5477139778,0.769203011,-6.8237880208,Male/Female,g13509
-0.1899375,0.15959475,-0.6919655737,0.5477542011,0.7692119593,-6.8238490045,Male/Female,g14496
5.496665,5.6405425,0.6919010358,0.5477885605,0.7692126721,-6.8239010911,Male/Female,g10087
1.4814795,9.41911075,0.691784333,0.5478506965,0.7692523868,-6.8239952702,Male/Female,g18056
1.093107,35.997485,0.6915801006,0.54795945,0.7693575496,-6.8241600597,Male/Female,g14034
-0.208032,3.571099,-0.6912992984,0.5481090064,0.7695199847,-6.8243865777,Male/Female,g19314
-0.179106,0.1461565,-0.6911294056,0.5481995085,0.7695994954,-6.8245235969,Male/Female,g19442
-3.1333115,5.77359275,-0.6907469532,0.5484032872,0.7697957244,-6.8248319629,Male/Female,g6763
1.439854,8.969158,0.6907399097,0.5484070407,0.7697957244,-6.8248376408,Male/Female,g10412
-0.488324,1.8759295,-0.690512876,0.5485280397,0.7699180089,-6.825020639,Male/Female,g10738
-0.2687375,0.67786425,-0.6904301412,0.5485721392,0.7699323484,-6.8250873164,Male/Female,g5358
0.4103635,1.01727525,0.6899883211,0.5488076897,0.7701343888,-6.8254432952,Male/Female,g18324
-0.4405515,1.47112525,-0.6899494945,0.5488283936,0.7701343888,-6.8254745709,Male/Female,g2142
-0.445158,2.949801,-0.6898993113,0.5488551543,0.7701343888,-6.8255149926,Male/Female,g11510
0.1079325,5.06170275,0.6898773252,0.5488668789,0.7701343888,-6.8255327015,Male/Female,g8661
-0.166483,0.382436,-0.6898423078,0.5488855533,0.7701343888,-6.8255609057,Male/Female,g17269
0.984416,15.959856,0.6897006739,0.5489610903,0.7701524361,-6.8256749725,Male/Female,g15781
1.230998,26.71472,0.68969109,0.548966202,0.7701524361,-6.8256826905,Male/Female,g12785
0.6076835,19.71761525,0.6893585355,0.5491435974,0.7703537452,-6.825950453,Male/Female,g11246
-0.283101,1.5140535,-0.6892860569,0.5491822662,0.7703604319,-6.8260087989,Male/Female,g18187
-32.333828,81.4819625,-0.6890054894,0.5493319761,0.77052287,-6.8262346189,Male/Female,g8562
0.103179,0.2119645,0.6887423489,0.549472418,0.7706245391,-6.8264463558,Male/Female,g16525
-102.228607,281.899994,-0.6886905003,0.5495000939,0.7706245391,-6.8264880695,Male/Female,g13116
2.525865,15.1294545,0.6886790592,0.5495062011,0.7706245391,-6.8264972739,Male/Female,g11188
0.9349205,6.06123125,0.6884951557,0.5496043759,0.7707146527,-6.8266452107,Male/Female,g11544
-0.25,0.82621,-0.688359196,0.5496769658,0.7707688796,-6.826754563,Male/Female,g11485
1.3291435,35.31977075,0.6881886171,0.5497680505,0.770849032,-6.8268917389,Male/Female,g15688
0.326887,0.7790155,0.6878840923,0.5499306901,0.7709738734,-6.8271365736,Male/Female,g7498
0.9714,1.554337,0.6878371154,0.549955783,0.7709738734,-6.827174336,Male/Female,g18667
0.1144495,0.05722475,0.6878313271,0.5499588749,0.7709738734,-6.8271789888,Male/Female,g19038
-0.193294,0.165637,-0.6876688247,0.5500456838,0.7710479995,-6.8273096022,Male/Female,g8494
-0.1601425,0.12227875,-0.687178908,0.5503074667,0.771367378,-6.8277032519,Male/Female,g9793
0.6359305,0.64884025,0.6870335781,0.5503851425,0.7714286697,-6.8278199884,Male/Female,g12166
1.0104885,38.08406175,0.686939483,0.5504354392,0.7714515812,-6.8278955615,Male/Female,g4300
-7.1108515,88.47441275,-0.6868232462,0.5504975767,0.771491084,-6.8279889081,Male/Female,g21019
1.351986,15.049074,0.6865670214,0.5506345691,0.7715893571,-6.8281946373,Male/Female,g11278
0.123296,0.061648,0.6865289573,0.5506549227,0.7715893571,-6.8282251954,Male/Female,g7072
2.8352675,18.77277325,0.6865015684,0.5506695685,0.7715893571,-6.8282471827,Male/Female,g3909
-0.30656,0.2974145,-0.6863804694,0.5507343282,0.7716325158,-6.8283443917,Male/Female,g3630
-0.1996065,0.50219275,-0.6861191192,0.5508741113,0.7717807775,-6.8285541437,Male/Female,g1001
-3.891241,29.2883845,-0.6860441878,0.5509141937,0.771789348,-6.8286142713,Male/Female,g1218
19.4373185,29.70043175,0.6859334554,0.5509734315,0.7717914528,-6.828703119,Male/Female,g7641
-0.413444,0.981338,-0.6859143987,0.5509836266,0.7717914528,-6.8287184083,Male/Female,g15255
2.247742,19.608137,0.6857986834,0.5510455366,0.7717979486,-6.8288112418,Male/Female,g12669
1.1904185,9.81170225,0.685778763,0.5510561949,0.7717979486,-6.8288272221,Male/Female,g21100
0.1198285,0.62789075,0.6854863529,0.5512126684,0.7719695202,-6.8290617582,Male/Female,g3789
-8.217792,13.609473,-0.6853566997,0.5512820598,0.7720191203,-6.8291657285,Male/Female,g10920
-0.1091715,0.13552625,-0.6852639725,0.5513316926,0.7720410458,-6.8292400793,Male/Female,g18118
1.238581,2.6726095,0.6849968005,0.5514747187,0.7721937413,-6.8294542655,Male/Female,g11239
0.891621,22.713823,0.6848227439,0.5515679137,0.772276647,-6.8295937725,Male/Female,g8216
0.1270775,0.18102325,0.6844784442,0.5517523004,0.7724872163,-6.8298696588,Male/Female,g12187
-1.570495,11.1859765,-0.6830003778,0.5525444479,0.7735172177,-6.8310529536,Male/Female,g3174
-0.890658,0.9221385,-0.6829787135,0.5525560656,0.7735172177,-6.8310702844,Male/Female,g9643
-0.142284,0.2714415,-0.6826114557,0.5527530418,0.7737452947,-6.8313640226,Male/Female,g10227
-1.0291975,40.99398425,-0.6823700948,0.5528825258,0.7738788736,-6.8315570079,Male/Female,g5094
-4.4538115,43.09533725,-0.6822423023,0.5529510934,0.7739135737,-6.8316591682,Male/Female,g6316
4.2085795,43.41189175,0.6821969412,0.5529754338,0.7739135737,-6.8316954278,Male/Female,g15054
-0.1220185,0.06100925,-0.6820760323,0.5530403169,0.7739567113,-6.8317920688,Male/Female,g7201
-2.932819,80.297266,-0.6815424238,0.5533267416,0.7743098626,-6.8322184356,Male/Female,g16706
-0.7675445,28.30510175,-0.6814522758,0.5533751424,0.774329907,-6.8322904436,Male/Female,g13603
0.5848875,17.71722725,0.681321805,0.5534451989,0.7743467267,-6.832394649,Male/Female,g13089
0.5354205,18.40978375,0.6812058544,0.553507465,0.7743467267,-6.8324872458,Male/Female,g6128
4.3316015,28.72007025,0.6811568373,0.5535337891,0.7743467267,-6.8325263871,Male/Female,g7253
-4.230232,33.934376,-0.6811487744,0.5535381193,0.7743467267,-6.8325328253,Male/Female,g16447
0.2268995,0.58771075,0.6811125932,0.5535575509,0.7743467267,-6.8325617153,Male/Female,g16730
-14.250789,50.202702,-0.6807156785,0.553770756,0.7745818991,-6.8328785755,Male/Female,g5445
1.7474665,13.48322125,0.6806727029,0.5537938447,0.7745818991,-6.8329128757,Male/Female,g10874
-0.125136,0.3805565,-0.6805263849,0.5538724602,0.774597966,-6.8330296455,Male/Female,g11132
-0.1531135,0.17273125,-0.6805244324,0.5538735093,0.774597966,-6.8330312036,Male/Female,g3090
-3.0523625,3.74739475,-0.680254727,0.5540184443,0.7747529762,-6.833246398,Male/Female,g5671
0.51688,3.467373,0.6801112384,0.5540955654,0.7748131405,-6.8333608619,Male/Female,g379
-0.2684155,9.34855575,-0.6798609161,0.5542301279,0.7749171956,-6.8335605096,Male/Female,g19155
-4.513302,14.7089115,-0.6798444724,0.5542389682,0.7749171956,-6.8335736227,Male/Female,g19965
-0.417276,3.647048,-0.6796937941,0.5543199805,0.7749171956,-6.8336937718,Male/Female,g5957
0.319073,4.631689,0.6796827327,0.5543259281,0.7749171956,-6.8337025914,Male/Female,g20937
0.1464095,0.17948775,0.6796556456,0.5543404927,0.7749171956,-6.8337241882,Male/Female,g10143
-1.6721295,6.25147325,-0.6795768036,0.5543828873,0.7749287862,-6.8337870462,Male/Female,g17181
-3.766586,42.1304285,-0.6793889772,0.5544838955,0.7750223016,-6.8339367735,Male/Female,g3692
0.217772,0.1994255,0.6791852568,0.5545934683,0.7750986901,-6.8340991388,Male/Female,g6733
-2.1654835,38.36676325,-0.679160531,0.5546067686,0.7750986901,-6.8341188431,Male/Female,g3788
-1.3656855,13.70884425,-0.6788973508,0.5547483517,0.7752488804,-6.8343285432,Male/Female,g8935
-21.2348455,26.49674925,-0.6788032264,0.5547989951,0.7752719738,-6.8344035274,Male/Female,g20733
-4.723259,88.956608,-0.6786691517,0.5548711403,0.7753251089,-6.8345103256,Male/Female,g2988
0.371269,2.7329345,0.6781417227,0.5551550234,0.7756740821,-6.8349303125,Male/Female,g4432
-0.9180795,14.59472625,-0.677940396,0.5552634171,0.7757506863,-6.8350905681,Male/Female,g9203
-1.9531505,16.93107575,-0.6779130741,0.5552781285,0.7757506863,-6.8351123137,Male/Female,g11387
-0.1207185,0.06035925,-0.6774908398,0.55550552,0.7760206523,-6.8354482957,Male/Female,g7998
0.0986075,0.06736575,0.6773119944,0.5556018592,0.7761075211,-6.8355905639,Male/Female,g9463
-0.120593,0.0602965,-0.6770452995,0.5557455462,0.7762605143,-6.8358026669,Male/Female,g1952
-0.1374895,0.09213725,-0.6769445297,0.5557998458,0.7762886408,-6.8358827943,Male/Female,g20364
-2.5805745,5.29231925,-0.6768091996,0.5558727752,0.7763300484,-6.8359903897,Male/Female,g14780
0.1034835,0.09172825,0.6767139052,0.555924134,0.7763300484,-6.8360661454,Male/Female,g5612
0.1962675,3.39474675,0.6766807226,0.5559420187,0.7763300484,-6.8360925226,Male/Female,g16090
0.8035245,3.51662875,0.676617862,0.5559759004,0.7763300484,-6.8361424889,Male/Female,g16481
-4.085106,45.0161915,-0.6764212019,0.5560819107,0.7763300484,-6.8362987883,Male/Female,g7357
0.107559,0.723765,0.6763845526,0.5561016686,0.7763300484,-6.8363279127,Male/Female,g2232
-2.585829,20.1195135,-0.6763825559,0.556102745,0.7763300484,-6.8363294993,Male/Female,g3377
-0.519814,8.4833645,-0.6763824316,0.556102812,0.7763300484,-6.8363295982,Male/Female,g3298
-1.3884205,8.58104525,-0.676236454,0.556181515,0.7763922206,-6.8364455919,Male/Female,g6341
0.7571445,7.47761775,0.6759224596,0.5563508346,0.7765808719,-6.8366950334,Male/Female,g10632
-0.3586435,7.56251025,-0.6756000613,0.5565247301,0.7767729951,-6.8369510681,Male/Female,g9181
-3.623441,18.5768435,-0.6755405346,0.5565568426,0.7767729951,-6.8369983324,Male/Female,g20794
0.8434455,3.08588275,0.6754067958,0.5566289954,0.7768259834,-6.8371045108,Male/Female,g16514
-1.3658605,1.57104275,-0.6750479459,0.5568226348,0.7770485003,-6.8373893387,Male/Female,g20202
-2.009268,41.52996,-0.674880983,0.5569127489,0.7771265287,-6.8375218257,Male/Female,g17007
1.1226505,12.67932025,0.6747434408,0.5569869929,0.7771817796,-6.83763095,Male/Female,g10185
1.207362,4.0733415,0.6746809116,0.5570207483,0.7771817796,-6.8376805549,Male/Female,g9857
2.107272,14.250811,0.6744488989,0.5571460113,0.7772613911,-6.8378645845,Male/Female,g129
-1.9143405,39.97681025,-0.6744485139,0.5571462191,0.7772613911,-6.8378648899,Male/Female,g3698
-1.3305005,4.44807225,-0.6743306544,0.5572098601,0.7773024526,-6.8379583578,Male/Female,g11868
-4.4107695,11.49891375,-0.6741245298,0.5573211762,0.7774100114,-6.8381217969,Male/Female,g1928
-0.770374,2.525052,-0.6739384962,0.5574216581,0.7774791292,-6.8382692761,Male/Female,g20371
-2.2558945,2.38904375,-0.6739061005,0.5574391574,0.7774791292,-6.8382949551,Male/Female,g19131
0.1333155,0.08655725,0.6733446301,0.5577425213,0.7778544965,-6.8387398785,Male/Female,g14308
-3.5259195,24.61584575,-0.6732774188,0.5577788449,0.7778574133,-6.8387931214,Male/Female,g12770
0.124401,0.070148,0.6730899293,0.5578801816,0.777918901,-6.8389416256,Male/Female,g15970
-0.6442535,6.85035575,-0.6730691648,0.5578914057,0.777918901,-6.8389580708,Male/Female,g4084
-0.5247185,10.78090225,-0.6729137781,0.557975404,0.7779882865,-6.8390811231,Male/Female,g13653
-4.9242775,10.55699525,-0.672827162,0.5580222311,0.7780058386,-6.8391497069,Male/Female,g15962
2.6354675,52.59964175,0.6725597203,0.5581668381,0.7781514516,-6.8393614321,Male/Female,g5873
-3.043149,27.384436,-0.672507344,0.5581951618,0.7781514516,-6.8394028899,Male/Female,g12967
-4.8216175,99.24556725,-0.6724371404,0.5582331279,0.7781542238,-6.8394584552,Male/Female,g6560
0.306179,0.49996,0.6723450299,0.5582829445,0.7781542238,-6.8395313536,Male/Female,g14309
0.119269,0.0596345,0.6723137066,0.558299886,0.7781542238,-6.839556142,Male/Female,g19070
-2.383339,5.1284185,-0.6722271983,0.5583466772,0.7781717092,-6.8396245981,Male/Female,g18227
-5.8216515,12.57457825,-0.6720826956,0.558424844,0.7782329182,-6.8397389331,Male/Female,g10864
-0.2555805,0.40920675,-0.6719677731,0.5584870163,0.7782718307,-6.8398298512,Male/Female,g8585
-16.615519,84.151931,-0.6713053828,0.5588454756,0.7786795702,-6.8403536752,Male/Female,g16006
-5.551165,57.8240175,-0.6713004489,0.5588481464,0.7786795702,-6.8403575756,Male/Female,g11659
-0.7337925,7.36090725,-0.6708452132,0.5590946125,0.778975221,-6.8407173709,Male/Female,g2350
6.030304,71.4257165,0.6701733078,0.5594585475,0.7793519186,-6.8412481021,Male/Female,g18771
-0.2408745,1.42244225,-0.6701673178,0.5594617929,0.7793519186,-6.8412528319,Male/Female,g14122
-0.109661,0.303977,-0.6701229968,0.5594858062,0.7793519186,-6.8412878275,Male/Female,g20356
0.1186345,0.05931725,0.670025868,0.5595384338,0.7793519186,-6.841364514,Male/Female,g16665
-4.2340745,11.55718375,-0.6700118691,0.5595460192,0.7793519186,-6.841375566,Male/Female,g4309
-0.118618,0.059309,-0.669966197,0.5595707676,0.7793519186,-6.8414116226,Male/Female,g5900
0.6362735,19.69704475,0.6698593081,0.5596286911,0.7793547928,-6.841496001,Male/Female,g13348
-1.3244375,5.55463975,-0.6698358064,0.5596414274,0.7793547928,-6.8415145521,Male/Female,g21024
-0.1183825,0.05919125,-0.6691135517,0.560032956,0.7798522404,-6.8420844436,Male/Female,g11469
-0.7698655,9.20094225,-0.6688251157,0.5601893777,0.7800222581,-6.8423119136,Male/Female,g140
-1.949114,19.6945225,-0.6687345595,0.5602384946,0.7800428501,-6.842383315,Male/Female,g19774
-0.1182275,0.05911375,-0.6685513657,0.5603378682,0.7801236971,-6.8425277387,Male/Female,g19622
